X,221.2
Y,868.7
Z,95.02
x,0.1867
y,0.7333
u,221.5
v,869
380,3.399e-26
382,3.312e-26
384,3.181e-26
386,3.1e-26
388,2.994e-26
390,2.919e-26
392,2.804e-26
394,2.716e-26
396,2.619e-26
398,2.523e-26
400,2.415e-26
402,2.33e-26
404,2.245e-26
406,2.145e-26
408,2.063e-26
410,1.975e-26
412,1.883e-26
414,1.809e-26
416,1.749e-26
418,1.69e-26
420,1.64e-26
422,1.589e-26
424,1.548e-26
426,1.51e-26
428,1.467e-26
430,1.441e-26
432,1.416e-26
434,1.398e-26
436,1.384e-26
438,1.374e-26
440,1.368e-26
442,1.363e-26
444,1.367e-26
446,1.377e-26
448,1.385e-26
450,1.399e-26
452,1.416e-26
454,1.371e-05
456,4.313e-05
458,7.888e-05
460,0.0001232
462,0.0001675
464,0.0002221
466,0.0002682
468,0.0003131
470,0.0003589
472,0.000398
474,0.0004621
476,0.0005463
478,0.0006553
480,0.0008053
482,0.001013
484,0.001289
486,0.00162
488,0.00204
490,0.002566
492,0.003218
494,0.004049
496,0.005191
498,0.006536
500,0.008205
502,0.01025
504,0.01269
506,0.01562
508,0.0192
510,0.02315
512,0.02719
514,0.03122
516,0.03501
518,0.03834
520,0.04101
522,0.04271
524,0.04334
526,0.04298
528,0.0417
530,0.03955
532,0.03646
534,0.03304
536,0.02981
538,0.02683
540,0.02412
542,0.02168
544,0.01929
546,0.0172
548,0.01536
550,0.01364
552,0.01203
554,0.01057
556,0.0091
558,0.007959
560,0.006965
562,0.006095
564,0.005336
566,0.004653
568,0.004038
570,0.003549
572,0.003114
574,0.002724
576,0.00237
578,0.002032
580,0.001764
582,0.001526
584,0.001327
586,0.001152
588,0.0009895
590,0.0008436
592,0.0007312
594,0.0006246
596,0.0005351
598,0.0004575
600,0.0003862
602,0.0003219
604,0.0002645
606,0.0002218
608,0.0001804
610,0.0001399
612,0.0001078
614,7.894e-05
616,5.017e-05
618,3.211e-05
620,7.89e-06
622,2.498e-07
624,1.665e-26
626,1.706e-26
628,1.751e-26
630,1.799e-26
632,1.847e-26
634,1.895e-26
636,1.943e-26
638,1.992e-26
640,2.04e-26
642,2.087e-26
644,2.134e-26
646,2.18e-26
648,2.229e-26
650,2.275e-26
652,2.32e-26
654,2.364e-26
656,2.41e-26
658,2.458e-26
660,2.503e-26
662,2.548e-26
664,2.593e-26
666,2.641e-26
668,2.69e-26
670,2.738e-26
672,2.786e-26
674,2.835e-26
676,2.889e-26
678,2.942e-26
680,2.997e-26
682,3.055e-26
684,3.119e-26
686,3.182e-26
688,3.248e-26
690,3.316e-26
692,3.391e-26
694,3.47e-26
696,3.545e-26
698,3.622e-26
700,3.706e-26
702,3.798e-26
704,3.881e-26
706,3.971e-26
708,4.066e-26
710,4.174e-26
712,4.281e-26
714,4.394e-26
716,4.51e-26
718,4.649e-26
720,4.78e-26
722,4.922e-26
724,5.068e-26
726,5.239e-26
728,5.401e-26
730,5.565e-26
732,5.739e-26
734,5.946e-26
736,6.144e-26
738,6.358e-26
740,6.579e-26
742,6.846e-26
744,7.102e-26
746,7.371e-26
748,7.658e-26
750,8.013e-26
752,8.362e-26
754,8.735e-26
756,9.151e-26
758,9.646e-26
760,1.011e-25
762,1.062e-25
764,1.119e-25
766,1.183e-25
768,1.247e-25
770,1.316e-25
772,1.396e-25
774,1.482e-25
776,1.57e-25
778,1.664e-25
780,1.783e-25
